ratio_edge_cases.log created successfully
============================================

CANBK Mar 2024 | ROCE Difference=10.09% | Category: Formula Difference
CHOLAFIN Mar 2013 | ROCE Difference=5.38% | Category: Formula Difference
CHOLAFIN Mar 2014 | ROCE Difference=5.69% | Category: Formula Difference
CHOLAFIN Mar 2015 | ROCE Difference=6.20% | Category: Formula Difference
CHOLAFIN Mar 2016 | ROCE Difference=5.27% | Category: Formula Difference
CHOLAFIN Mar 2017 | ROCE Difference=6.31% | Category: Formula Difference
CHOLAFIN Mar 2018 | ROCE Difference=7.51% | Category: Formula Difference
CHOLAFIN Mar 2019 | ROCE Difference=8.88% | Category: Formula Difference
CHOLAFIN Mar 2020 | ROE Difference=7.35% | Category: Version Difference
CHOLAFIN Mar 2021 | ROCE Difference=5.44% | Category: Formula Difference
CHOLAFIN Mar 2022 | ROCE Difference=7.90% | Category: Formula Difference
CHOLAFIN Mar 2023 | ROCE Difference=8.18% | Category: Formula Difference
CHOLAFIN Mar 2024 | ROCE Difference=7.06% | Category: Formula Difference
CIPLA Mar 2013 | ROCE Difference=5.67% | Category: Formula Difference
CIPLA Mar 2014 | ROCE Difference=8.83% | Category: Formula Difference
CIPLA Mar 2015 | ROE Difference=5.42% | Category: Version Difference
CIPLA Mar 2015 | ROCE Difference=11.42% | Category: Formula Difference
CIPLA Mar 2016 | ROCE Difference=10.79% | Category: Formula Difference
CIPLA Mar 2017 | ROE Difference=8.55% | Category: Version Difference
CIPLA Mar 2017 | ROCE Difference=14.55% | Category: Formula Difference
CIPLA Mar 2018 | ROE Difference=6.84% | Category: Version Difference
CIPLA Mar 2018 | ROCE Difference=12.84% | Category: Formula Difference
CIPLA Mar 2019 | ROE Difference=6.86% | Category: Version Difference
CIPLA Mar 2019 | ROCE Difference=12.86% | Category: Formula Difference
CIPLA Mar 2020 | ROE Difference=7.28% | Category: Version Difference
CIPLA Mar 2020 | ROCE Difference=13.28% | Category: Formula Difference
CIPLA Mar 2021 | ROCE Difference=9.76% | Category: Formula Difference
CIPLA Mar 2022 | ROCE Difference=10.58% | Category: Formula Difference
CIPLA Mar 2023 | ROCE Difference=10.70% | Category: Formula Difference
CIPLA Mar 2024 | ROCE Difference=7.25% | Category: Formula Difference
COALINDIA Mar 2013 | ROE Difference=16.19% | Category: Version Difference
COALINDIA Mar 2013 | ROCE Difference=27.79% | Category: Formula Difference
COALINDIA Mar 2014 | ROE Difference=16.36% | Category: Version Difference
COALINDIA Mar 2014 | ROCE Difference=27.96% | Category: Formula Difference
COALINDIA Mar 2015 | ROE Difference=17.98% | Category: Version Difference
COALINDIA Mar 2015 | ROCE Difference=29.58% | Category: Formula Difference
COALINDIA Mar 2016 | ROE Difference=11.04% | Category: Version Difference
COALINDIA Mar 2016 | ROCE Difference=22.64% | Category: Formula Difference
COALINDIA Mar 2017 | ROE Difference=14.15% | Category: Version Difference
COALINDIA Mar 2017 | ROCE Difference=25.75% | Category: Formula Difference
COALINDIA Mar 2018 | ROE Difference=17.12% | Category: Version Difference
COALINDIA Mar 2018 | ROCE Difference=28.72% | Category: Formula Difference
COALINDIA Mar 2019 | ROE Difference=14.01% | Category: Version Difference
COALINDIA Mar 2020 | ROCE Difference=11.67% | Category: Formula Difference
COALINDIA Mar 2021 | ROE Difference=17.22% | Category: Version Difference
COALINDIA Mar 2021 | ROCE Difference=28.82% | Category: Formula Difference
COALINDIA Mar 2022 | ROE Difference=11.72% | Category: Version Difference
COALINDIA Mar 2022 | ROCE Difference=23.32% | Category: Formula Difference
COALINDIA Mar 2023 | ROCE Difference=11.46% | Category: Formula Difference
COALINDIA Mar 2024 | ROE Difference=6.83% | Category: Version Difference
COALINDIA Mar 2024 | ROCE Difference=18.43% | Category: Formula Difference
DABUR Mar 2013 | ROE Difference=17.36% | Category: Version Difference
DABUR Mar 2013 | ROCE Difference=14.26% | Category: Formula Difference
DABUR Mar 2014 | ROE Difference=15.29% | Category: Version Difference
DABUR Mar 2014 | ROCE Difference=12.19% | Category: Formula Difference
DABUR Mar 2015 | ROE Difference=12.64% | Category: Version Difference
DABUR Mar 2015 | ROCE Difference=9.54% | Category: Formula Difference
DABUR Mar 2016 | ROE Difference=10.86% | Category: Version Difference
DABUR Mar 2016 | ROCE Difference=7.76% | Category: Formula Difference
DABUR Mar 2017 | ROE Difference=7.21% | Category: Version Difference
DABUR Mar 2019 | ROE Difference=6.47% | Category: Version Difference
DIVISLAB Mar 2013 | ROE Difference=11.87% | Category: Version Difference
DIVISLAB Mar 2013 | ROCE Difference=7.57% | Category: Formula Difference
DIVISLAB Mar 2014 | ROE Difference=13.88% | Category: Version Difference
DIVISLAB Mar 2014 | ROCE Difference=9.58% | Category: Formula Difference
DIVISLAB Mar 2015 | ROE Difference=12.17% | Category: Version Difference
DIVISLAB Mar 2015 | ROCE Difference=7.87% | Category: Formula Difference
DIVISLAB Mar 2016 | ROE Difference=14.03% | Category: Version Difference
DIVISLAB Mar 2016 | ROCE Difference=9.73% | Category: Formula Difference
DIVISLAB Mar 2017 | ROE Difference=7.59% | Category: Version Difference
DIVISLAB Mar 2019 | ROE Difference=7.25% | Category: Version Difference
DIVISLAB Mar 2020 | ROE Difference=6.64% | Category: Version Difference
DIVISLAB Mar 2021 | ROE Difference=9.14% | Category: Version Difference
DIVISLAB Mar 2022 | ROE Difference=13.04% | Category: Version Difference
DIVISLAB Mar 2022 | ROCE Difference=8.74% | Category: Formula Difference
DLF Mar 2015 | ROE Difference=5.10% | Category: Version Difference
DLF Mar 2016 | ROE Difference=5.68% | Category: Version Difference
DLF Mar 2018 | ROE Difference=5.73% | Category: Version Difference
DLF Mar 2018 | ROCE Difference=6.94% | Category: Formula Difference
DLF Mar 2020 | ROE Difference=8.66% | Category: Version Difference
DLF Mar 2020 | ROCE Difference=7.45% | Category: Formula Difference
DMART Mar 2013 | ROCE Difference=7.49% | Category: Formula Difference
DMART Mar 2016 | ROE Difference=6.54% | Category: Version Difference
DMART Mar 2017 | ROCE Difference=6.93% | Category: Formula Difference
DMART Mar 2020 | ROCE Difference=7.66% | Category: Formula Difference
DMART Mar 2021 | ROE Difference=5.48% | Category: Version Difference
DMART Mar 2021 | ROCE Difference=10.38% | Category: Formula Difference
DMART Mar 2022 | ROCE Difference=8.49% | Category: Formula Difference
DMART Mar 2024 | ROCE Difference=5.84% | Category: Formula Difference
DRREDDY Mar 2016 | ROCE Difference=9.55% | Category: Formula Difference
DRREDDY Mar 2017 | ROE Difference=10.86% | Category: Version Difference
DRREDDY Mar 2017 | ROCE Difference=15.96% | Category: Formula Difference
DRREDDY Mar 2018 | ROE Difference=13.87% | Category: Version Difference
DRREDDY Mar 2018 | ROCE Difference=18.97% | Category: Formula Difference
DRREDDY Mar 2019 | ROE Difference=7.50% | Category: Version Difference
DRREDDY Mar 2019 | ROCE Difference=12.60% | Category: Formula Difference
DRREDDY Mar 2020 | ROE Difference=8.41% | Category: Version Difference
DRREDDY Mar 2020 | ROCE Difference=13.51% | Category: Formula Difference
DRREDDY Mar 2021 | ROE Difference=10.33% | Category: Version Difference
DRREDDY Mar 2021 | ROCE Difference=15.43% | Category: Formula Difference
DRREDDY Mar 2022 | ROE Difference=10.04% | Category: Version Difference
DRREDDY Mar 2022 | ROCE Difference=15.14% | Category: Formula Difference
DRREDDY Mar 2023 | ROCE Difference=7.15% | Category: Formula Difference
DRREDDY Mar 2024 | ROCE Difference=6.76% | Category: Formula Difference
EICHERMOT Dec 2013 | ROCE Difference=5.55% | Category: Formula Difference
EICHERMOT Mar 2016 | ROE Difference=12.43% | Category: Version Difference
EICHERMOT Mar 2016 | ROCE Difference=5.53% | Category: Formula Difference
EICHERMOT Mar 2017 | ROE Difference=6.99% | Category: Version Difference
EICHERMOT Mar 2019 | ROCE Difference=6.40% | Category: Formula Difference
EICHERMOT Mar 2020 | ROE Difference=5.90% | Category: Version Difference
EICHERMOT Mar 2020 | ROCE Difference=12.80% | Category: Formula Difference
EICHERMOT Mar 2021 | ROE Difference=12.42% | Category: Version Difference
EICHERMOT Mar 2021 | ROCE Difference=19.32% | Category: Formula Difference
EICHERMOT Mar 2022 | ROE Difference=10.90% | Category: Version Difference
EICHERMOT Mar 2022 | ROCE Difference=17.80% | Category: Formula Difference
EICHERMOT Mar 2023 | ROCE Difference=11.66% | Category: Formula Difference
EICHERMOT Mar 2024 | ROCE Difference=8.93% | Category: Formula Difference
GAIL Mar 2015 | ROCE Difference=5.41% | Category: Formula Difference
GAIL Mar 2016 | ROE Difference=8.85% | Category: Version Difference
GAIL Mar 2016 | ROCE Difference=9.55% | Category: Formula Difference
GAIL Mar 2017 | ROE Difference=5.42% | Category: Version Difference
GAIL Mar 2017 | ROCE Difference=6.12% | Category: Formula Difference
GAIL Mar 2020 | ROE Difference=5.31% | Category: Version Difference
GAIL Mar 2022 | ROE Difference=5.19% | Category: Version Difference
GAIL Mar 2023 | ROE Difference=5.38% | Category: Version Difference
GAIL Mar 2023 | ROCE Difference=6.08% | Category: Formula Difference
GODREJCP Mar 2013 | ROE Difference=18.74% | Category: Version Difference
GODREJCP Mar 2014 | ROE Difference=14.93% | Category: Version Difference
GODREJCP Mar 2015 | ROE Difference=15.87% | Category: Version Difference
GODREJCP Mar 2016 | ROE Difference=12.71% | Category: Version Difference
GODREJCP Mar 2016 | ROCE Difference=7.01% | Category: Formula Difference
GODREJCP Mar 2017 | ROE Difference=17.90% | Category: Version Difference
GODREJCP Mar 2018 | ROE Difference=19.34% | Category: Version Difference
GODREJCP Mar 2019 | ROE Difference=25.46% | Category: Version Difference
GODREJCP Mar 2019 | ROCE Difference=5.74% | Category: Formula Difference
GODREJCP Mar 2020 | ROE Difference=12.18% | Category: Version Difference
GODREJCP Mar 2020 | ROCE Difference=7.54% | Category: Formula Difference
GODREJCP Mar 2021 | ROE Difference=11.46% | Category: Version Difference
GODREJCP Mar 2021 | ROCE Difference=8.26% | Category: Formula Difference
GODREJCP Mar 2022 | ROE Difference=8.66% | Category: Version Difference
GODREJCP Mar 2022 | ROCE Difference=11.06% | Category: Formula Difference
GODREJCP Mar 2023 | ROE Difference=5.57% | Category: Version Difference
GODREJCP Mar 2023 | ROCE Difference=14.15% | Category: Formula Difference
GODREJCP Mar 2024 | ROE Difference=11.22% | Category: Version Difference
GODREJCP Mar 2024 | ROCE Difference=30.94% | Category: Formula Difference
GRASIM Mar 2013 | ROE Difference=12.32% | Category: Version Difference
GRASIM Mar 2013 | ROCE Difference=9.92% | Category: Formula Difference
GRASIM Mar 2014 | ROE Difference=6.77% | Category: Version Difference
GRASIM Mar 2016 | ROE Difference=5.70% | Category: Version Difference
GRASIM Mar 2017 | ROE Difference=6.63% | Category: Version Difference
GRASIM Mar 2022 | ROE Difference=7.90% | Category: Version Difference
GRASIM Mar 2022 | ROCE Difference=5.50% | Category: Formula Difference
GRASIM Mar 2023 | ROE Difference=7.17% | Category: Version Difference
HAL Mar 2017 | ROE Difference=1938.02% | Category: Version Difference
HAL Mar 2017 | ROCE Difference=1928.02% | Category: Formula Difference
HAL Mar 2018 | ROE Difference=1499.56% | Category: Version Difference
HAL Mar 2018 | ROCE Difference=1489.56% | Category: Formula Difference
HAL Mar 2019 | ROE Difference=1735.01% | Category: Version Difference
HAL Mar 2019 | ROCE Difference=1725.01% | Category: Formula Difference
HAL Mar 2020 | ROE Difference=2030.52% | Category: Version Difference
HAL Mar 2020 | ROCE Difference=2020.52% | Category: Formula Difference
HAL Mar 2021 | ROE Difference=2220.41% | Category: Version Difference
HAL Mar 2021 | ROCE Difference=2210.41% | Category: Formula Difference
HAL Mar 2022 | ROE Difference=3295.28% | Category: Version Difference
HAL Mar 2022 | ROCE Difference=3285.28% | Category: Formula Difference
HAL Mar 2023 | ROE Difference=3254.15% | Category: Version Difference
HAL Mar 2023 | ROCE Difference=3244.15% | Category: Formula Difference
HAL Mar 2024 | ROE Difference=3787.68% | Category: Version Difference
HAL Mar 2024 | ROCE Difference=3777.68% | Category: Formula Difference
HAVELLS Mar 2013 | ROE Difference=22.29% | Category: Version Difference
HAVELLS Mar 2013 | ROCE Difference=15.89% | Category: Formula Difference
HAVELLS Mar 2014 | ROE Difference=8.77% | Category: Version Difference
HAVELLS Mar 2016 | ROE Difference=24.95% | Category: Version Difference
HAVELLS Mar 2016 | ROCE Difference=18.55% | Category: Formula Difference
HAVELLS Mar 2017 | ROCE Difference=9.32% | Category: Formula Difference
HAVELLS Mar 2018 | ROCE Difference=6.68% | Category: Formula Difference
HAVELLS Mar 2019 | ROCE Difference=5.63% | Category: Formula Difference
HAVELLS Mar 2020 | ROCE Difference=7.35% | Category: Formula Difference
HAVELLS Mar 2023 | ROCE Difference=8.22% | Category: Formula Difference
HAVELLS Mar 2024 | ROCE Difference=7.33% | Category: Formula Difference
HCLTECH Jun 2013 | ROE Difference=7.39% | Category: Version Difference
HCLTECH Jun 2014 | ROE Difference=10.09% | Category: Version Difference
HCLTECH Jun 2015 | ROE Difference=7.01% | Category: Version Difference
HCLTECH Mar 2018 | ROCE Difference=5.63% | Category: Formula Difference
HCLTECH Mar 2019 | ROCE Difference=5.14% | Category: Formula Difference
HCLTECH Mar 2020 | ROCE Difference=8.03% | Category: Formula Difference
HCLTECH Mar 2021 | ROCE Difference=10.96% | Category: Formula Difference
HCLTECH Mar 2022 | ROCE Difference=7.76% | Category: Formula Difference
HCLTECH Mar 2023 | ROCE Difference=6.90% | Category: Formula Difference
HCLTECH Mar 2024 | ROCE Difference=6.59% | Category: Formula Difference
HDFCBANK Mar 2013 | ROCE Difference=11.17% | Category: Formula Difference
HDFCBANK Mar 2014 | ROCE Difference=12.18% | Category: Formula Difference
HDFCBANK Mar 2015 | ROCE Difference=9.28% | Category: Formula Difference
HDFCBANK Mar 2016 | ROCE Difference=9.58% | Category: Formula Difference
HDFCBANK Mar 2017 | ROCE Difference=9.02% | Category: Formula Difference
HDFCBANK Mar 2018 | ROCE Difference=9.27% | Category: Formula Difference
HDFCBANK Mar 2019 | ROCE Difference=6.94% | Category: Formula Difference
HDFCBANK Mar 2020 | ROCE Difference=7.81% | Category: Formula Difference
HDFCBANK Mar 2021 | ROCE Difference=7.51% | Category: Formula Difference
HDFCBANK Mar 2022 | ROCE Difference=7.76% | Category: Formula Difference
HDFCBANK Mar 2023 | ROCE Difference=8.27% | Category: Formula Difference
HDFCBANK Mar 2024 | ROCE Difference=6.67% | Category: Formula Difference
HDFCLIFE Mar 2013 | ROE Difference=22.03% | Category: Version Difference
HDFCLIFE Mar 2013 | ROCE Difference=26.82% | Category: Formula Difference
HDFCLIFE Mar 2014 | ROE Difference=26.20% | Category: Version Difference
HDFCLIFE Mar 2014 | ROCE Difference=30.99% | Category: Formula Difference
HDFCLIFE Mar 2015 | ROE Difference=19.53% | Category: Version Difference
HDFCLIFE Mar 2015 | ROCE Difference=24.32% | Category: Formula Difference
HDFCLIFE Mar 2016 | ROE Difference=14.93% | Category: Version Difference
HDFCLIFE Mar 2016 | ROCE Difference=19.72% | Category: Formula Difference
HDFCLIFE Mar 2017 | ROE Difference=11.78% | Category: Version Difference
HDFCLIFE Mar 2017 | ROCE Difference=16.57% | Category: Formula Difference
HDFCLIFE Mar 2018 | ROE Difference=12.13% | Category: Version Difference
HDFCLIFE Mar 2018 | ROCE Difference=16.92% | Category: Formula Difference
HDFCLIFE Mar 2019 | ROE Difference=11.25% | Category: Version Difference
HDFCLIFE Mar 2019 | ROCE Difference=16.04% | Category: Formula Difference
HDFCLIFE Mar 2020 | ROE Difference=7.65% | Category: Version Difference
HDFCLIFE Mar 2020 | ROCE Difference=12.44% | Category: Formula Difference
HDFCLIFE Mar 2021 | ROCE Difference=9.14% | Category: Formula Difference
HEROMOTOCO Mar 2014 | ROE Difference=15.38% | Category: Version Difference
HEROMOTOCO Mar 2014 | ROCE Difference=8.28% | Category: Formula Difference
HEROMOTOCO Mar 2015 | ROE Difference=14.15% | Category: Version Difference
HEROMOTOCO Mar 2015 | ROCE Difference=7.05% | Category: Formula Difference
HEROMOTOCO Mar 2016 | ROE Difference=13.23% | Category: Version Difference
HEROMOTOCO Mar 2016 | ROCE Difference=6.13% | Category: Formula Difference
HEROMOTOCO Mar 2017 | ROE Difference=12.37% | Category: Version Difference
HEROMOTOCO Mar 2017 | ROCE Difference=5.27% | Category: Formula Difference
HEROMOTOCO Mar 2018 | ROE Difference=9.09% | Category: Version Difference
HEROMOTOCO Mar 2021 | ROCE Difference=10.05% | Category: Formula Difference
HEROMOTOCO Mar 2022 | ROE Difference=7.30% | Category: Version Difference
HEROMOTOCO Mar 2022 | ROCE Difference=14.40% | Category: Formula Difference
HEROMOTOCO Mar 2023 | ROE Difference=5.19% | Category: Version Difference
HEROMOTOCO Mar 2023 | ROCE Difference=12.29% | Category: Formula Difference
HEROMOTOCO Mar 2024 | ROCE Difference=7.96% | Category: Formula Difference
HINDALCO Mar 2014 | ROCE Difference=5.89% | Category: Formula Difference
HINDALCO Mar 2015 | ROE Difference=9.52% | Category: Version Difference
HINDALCO Mar 2015 | ROCE Difference=10.62% | Category: Formula Difference
HINDALCO Mar 2016 | ROE Difference=11.93% | Category: Version Difference
HINDALCO Mar 2016 | ROCE Difference=13.03% | Category: Formula Difference
HINDALCO Mar 2017 | ROE Difference=6.11% | Category: Version Difference
HINDALCO Mar 2017 | ROCE Difference=7.21% | Category: Formula Difference
HINDALCO Mar 2021 | ROCE Difference=6.07% | Category: Formula Difference
HINDALCO Mar 2022 | ROE Difference=7.36% | Category: Version Difference
HINDALCO Mar 2022 | ROCE Difference=6.26% | Category: Formula Difference
HINDUNILVR Mar 2013 | ROE Difference=113.80% | Category: Version Difference
HINDUNILVR Mar 2013 | ROCE Difference=106.80% | Category: Formula Difference
HINDUNILVR Mar 2014 | ROE Difference=91.65% | Category: Version Difference
HINDUNILVR Mar 2014 | ROCE Difference=84.65% | Category: Formula Difference
HINDUNILVR Mar 2015 | ROE Difference=88.47% | Category: Version Difference
HINDUNILVR Mar 2015 | ROCE Difference=81.47% | Category: Formula Difference
HINDUNILVR Mar 2016 | ROE Difference=42.95% | Category: Version Difference
HINDUNILVR Mar 2016 | ROCE Difference=35.95% | Category: Formula Difference
HINDUNILVR Mar 2017 | ROE Difference=46.38% | Category: Version Difference
HINDUNILVR Mar 2017 | ROCE Difference=39.38% | Category: Formula Difference
HINDUNILVR Mar 2018 | ROE Difference=51.59% | Category: Version Difference
HINDUNILVR Mar 2018 | ROCE Difference=44.59% | Category: Formula Difference
HINDUNILVR Mar 2019 | ROE Difference=56.83% | Category: Version Difference
HINDUNILVR Mar 2019 | ROCE Difference=49.83% | Category: Formula Difference
HINDUNILVR Mar 2020 | ROE Difference=61.90% | Category: Version Difference
HINDUNILVR Mar 2020 | ROCE Difference=54.90% | Category: Formula Difference
HINDUNILVR Mar 2021 | ROCE Difference=10.42% | Category: Formula Difference
HINDUNILVR Mar 2022 | ROCE Difference=9.08% | Category: Formula Difference
HINDUNILVR Mar 2023 | ROCE Difference=7.04% | Category: Formula Difference
HINDUNILVR Mar 2024 | ROCE Difference=7.13% | Category: Formula Difference
ICICIBANK Mar 2013 | ROCE Difference=7.13% | Category: Formula Difference
ICICIBANK Mar 2014 | ROCE Difference=7.68% | Category: Formula Difference
ICICIBANK Mar 2015 | ROCE Difference=7.68% | Category: Formula Difference
ICICIBANK Mar 2016 | ROE Difference=7.19% | Category: Version Difference
ICICIBANK Mar 2017 | ROE Difference=7.96% | Category: Version Difference
ICICIBANK Mar 2018 | ROE Difference=10.57% | Category: Version Difference
ICICIBANK Mar 2019 | ROE Difference=13.82% | Category: Version Difference
ICICIBANK Mar 2020 | ROE Difference=9.67% | Category: Version Difference
ICICIBANK Mar 2021 | ROE Difference=5.88% | Category: Version Difference
ICICIBANK Mar 2021 | ROCE Difference=5.32% | Category: Formula Difference
ICICIBANK Mar 2022 | ROCE Difference=6.98% | Category: Formula Difference
ICICIBANK Mar 2023 | ROCE Difference=8.93% | Category: Formula Difference
ICICIBANK Mar 2024 | ROCE Difference=10.39% | Category: Formula Difference
ICICIGI Mar 2016 | ROCE Difference=6.84% | Category: Formula Difference
ICICIGI Mar 2022 | ROCE Difference=8.67% | Category: Formula Difference
ICICIGI Mar 2023 | ROCE Difference=5.95% | Category: Formula Difference
ICICIGI Mar 2024 | ROCE Difference=6.78% | Category: Formula Difference
ICICIPRULI Mar 2013 | ROE Difference=30.18% | Category: Version Difference
ICICIPRULI Mar 2013 | ROCE Difference=29.50% | Category: Formula Difference
ICICIPRULI Mar 2014 | ROE Difference=27.54% | Category: Version Difference
ICICIPRULI Mar 2014 | ROCE Difference=26.86% | Category: Formula Difference
ICICIPRULI Mar 2015 | ROE Difference=23.08% | Category: Version Difference
ICICIPRULI Mar 2015 | ROCE Difference=22.40% | Category: Formula Difference
ICICIPRULI Mar 2016 | ROE Difference=22.93% | Category: Version Difference
ICICIPRULI Mar 2016 | ROCE Difference=22.25% | Category: Formula Difference
ICICIPRULI Mar 2017 | ROE Difference=18.19% | Category: Version Difference
ICICIPRULI Mar 2017 | ROCE Difference=17.51% | Category: Formula Difference
ICICIPRULI Mar 2018 | ROE Difference=16.56% | Category: Version Difference
ICICIPRULI Mar 2018 | ROCE Difference=15.88% | Category: Formula Difference
ICICIPRULI Mar 2019 | ROE Difference=8.51% | Category: Version Difference
ICICIPRULI Mar 2019 | ROCE Difference=7.83% | Category: Formula Difference
ICICIPRULI Mar 2020 | ROE Difference=6.72% | Category: Version Difference
ICICIPRULI Mar 2020 | ROCE Difference=6.04% | Category: Formula Difference
INDUSINDBK Mar 2013 | ROCE Difference=5.98% | Category: Formula Difference
INDUSINDBK Mar 2014 | ROCE Difference=7.64% | Category: Formula Difference
INDUSINDBK Mar 2015 | ROCE Difference=8.92% | Category: Formula Difference
INDUSINDBK Mar 2017 | ROCE Difference=5.96% | Category: Formula Difference
INDUSINDBK Mar 2018 | ROCE Difference=7.20% | Category: Formula Difference
INDUSINDBK Mar 2021 | ROE Difference=8.66% | Category: Version Difference
INDUSINDBK Mar 2022 | ROE Difference=5.53% | Category: Version Difference
INDUSINDBK Mar 2023 | ROCE Difference=5.60% | Category: Formula Difference
INDUSINDBK Mar 2024 | ROCE Difference=6.32% | Category: Formula Difference
INFY Mar 2013 | ROE Difference=6.98% | Category: Version Difference
INFY Mar 2013 | ROCE Difference=15.18% | Category: Formula Difference
INFY Mar 2014 | ROE Difference=7.87% | Category: Version Difference
INFY Mar 2014 | ROCE Difference=16.07% | Category: Formula Difference
INFY Mar 2015 | ROE Difference=7.41% | Category: Version Difference
INFY Mar 2015 | ROCE Difference=15.61% | Category: Formula Difference
INFY Mar 2016 | ROE Difference=9.95% | Category: Version Difference
INFY Mar 2016 | ROCE Difference=18.15% | Category: Formula Difference
INFY Mar 2017 | ROE Difference=10.99% | Category: Version Difference
INFY Mar 2017 | ROCE Difference=19.19% | Category: Formula Difference
INFY Mar 2018 | ROE Difference=7.11% | Category: Version Difference
INFY Mar 2018 | ROCE Difference=15.31% | Category: Formula Difference
INFY Mar 2019 | ROE Difference=8.07% | Category: Version Difference
INFY Mar 2019 | ROCE Difference=16.27% | Category: Formula Difference
INFY Mar 2020 | ROE Difference=6.38% | Category: Version Difference
INFY Mar 2020 | ROCE Difference=14.58% | Category: Formula Difference
INFY Mar 2021 | ROE Difference=6.36% | Category: Version Difference
INFY Mar 2021 | ROCE Difference=14.56% | Category: Formula Difference
INFY Mar 2022 | ROCE Difference=10.61% | Category: Formula Difference
INFY Mar 2023 | ROCE Difference=8.03% | Category: Formula Difference
INFY Mar 2024 | ROCE Difference=10.21% | Category: Formula Difference
IOC Mar 2013 | ROE Difference=19.69% | Category: Version Difference
IOC Mar 2013 | ROCE Difference=15.56% | Category: Formula Difference
IOC Mar 2014 | ROE Difference=15.18% | Category: Version Difference
IOC Mar 2014 | ROCE Difference=11.05% | Category: Formula Difference
IOC Mar 2015 | ROE Difference=18.36% | Category: Version Difference
IOC Mar 2015 | ROCE Difference=14.23% | Category: Formula Difference
IOC Mar 2016 | ROE Difference=11.64% | Category: Version Difference
IOC Mar 2016 | ROCE Difference=7.51% | Category: Formula Difference
IOC Mar 2017 | ROE Difference=5.47% | Category: Version Difference
IOC Mar 2018 | ROE Difference=5.57% | Category: Version Difference
IOC Mar 2019 | ROE Difference=10.08% | Category: Version Difference
IOC Mar 2019 | ROCE Difference=5.95% | Category: Formula Difference
IOC Mar 2020 | ROE Difference=27.41% | Category: Version Difference
IOC Mar 2020 | ROCE Difference=23.28% | Category: Formula Difference
IOC Mar 2021 | ROE Difference=5.98% | Category: Version Difference
IOC Mar 2022 | ROE Difference=6.17% | Category: Version Difference
IOC Mar 2023 | ROE Difference=17.06% | Category: Version Difference
IOC Mar 2023 | ROCE Difference=12.93% | Category: Formula Difference
IRCTC Mar 2015 | ROE Difference=10.90% | Category: Version Difference
IRCTC Mar 2015 | ROCE Difference=24.30% | Category: Formula Difference
IRCTC Mar 2016 | ROE Difference=5.53% | Category: Version Difference
IRCTC Mar 2016 | ROCE Difference=18.93% | Category: Formula Difference
IRCTC Mar 2017 | ROE Difference=11.30% | Category: Version Difference
IRCTC Mar 2017 | ROCE Difference=24.70% | Category: Formula Difference
IRCTC Mar 2018 | ROE Difference=17.26% | Category: Version Difference
IRCTC Mar 2018 | ROCE Difference=30.66% | Category: Formula Difference
IRCTC Mar 2019 | ROE Difference=11.55% | Category: Version Difference
IRCTC Mar 2019 | ROCE Difference=24.95% | Category: Formula Difference
IRCTC Mar 2020 | ROCE Difference=14.76% | Category: Formula Difference
IRCTC Mar 2021 | ROE Difference=27.56% | Category: Version Difference
IRCTC Mar 2021 | ROCE Difference=40.96% | Category: Formula Difference
IRCTC Mar 2022 | ROE Difference=5.11% | Category: Version Difference
IRCTC Mar 2022 | ROCE Difference=18.51% | Category: Formula Difference
IRCTC Mar 2023 | ROCE Difference=13.20% | Category: Formula Difference
IRCTC Mar 2024 | ROE Difference=6.00% | Category: Version Difference
IRCTC Mar 2024 | ROCE Difference=19.40% | Category: Formula Difference
IRFC Mar 2016 | ROE Difference=6.33% | Category: Version Difference
IRFC Mar 2017 | ROE Difference=5.92% | Category: Version Difference
IRFC Mar 2018 | ROCE Difference=9.02% | Category: Formula Difference
IRFC Mar 2021 | ROCE Difference=6.57% | Category: Formula Difference
IRFC Mar 2022 | ROCE Difference=9.12% | Category: Formula Difference
IRFC Mar 2023 | ROCE Difference=8.07% | Category: Formula Difference
IRFC Mar 2024 | ROCE Difference=7.31% | Category: Formula Difference
ITC Mar 2016 | ROE Difference=7.21% | Category: Version Difference
ITC Mar 2016 | ROCE Difference=12.50% | Category: Formula Difference
ITC Mar 2017 | ROE Difference=6.90% | Category: Version Difference
ITC Mar 2017 | ROCE Difference=12.19% | Category: Formula Difference
ITC Mar 2018 | ROE Difference=7.58% | Category: Version Difference
ITC Mar 2018 | ROCE Difference=12.87% | Category: Formula Difference
ITC Mar 2019 | ROE Difference=7.77% | Category: Version Difference
ITC Mar 2019 | ROCE Difference=13.06% | Category: Formula Difference
ITC Mar 2020 | ROE Difference=5.58% | Category: Version Difference
ITC Mar 2020 | ROCE Difference=10.87% | Category: Formula Difference
ITC Mar 2021 | ROE Difference=7.29% | Category: Version Difference
ITC Mar 2021 | ROCE Difference=12.58% | Category: Formula Difference
ITC Mar 2022 | ROCE Difference=9.94% | Category: Formula Difference
ITC Mar 2023 | ROCE Difference=6.60% | Category: Formula Difference
ITC Mar 2024 | ROCE Difference=6.91% | Category: Formula Difference
JINDALSTEL Mar 2014 | ROE Difference=5.71% | Category: Version Difference
JINDALSTEL Mar 2015 | ROE Difference=21.00% | Category: Version Difference
JINDALSTEL Mar 2015 | ROCE Difference=20.10% | Category: Formula Difference
JINDALSTEL Mar 2016 | ROE Difference=23.62% | Category: Version Difference
